Id,DateOfPrice,Value
share_1,08/22/2022 00:00:00,10
share_2,08/22/2022 00:00:00,10
share_3,08/22/2022 00:00:00,10
share_4,08/22/2022 00:00:00,10
share_5,08/22/2022 00:00:00,10
share_1,08/23/2022 00:00:00,9.79670678597552
share_2,08/23/2022 00:00:00,9.948631959700986
share_3,08/23/2022 00:00:00,10.091311462746322
share_4,08/23/2022 00:00:00,9.769512871953895
share_5,08/23/2022 00:00:00,9.990763361561768
share_1,08/24/2022 00:00:00,9.642539176073264
share_2,08/24/2022 00:00:00,10.052087937848054
share_3,08/24/2022 00:00:00,10.122946296777538
share_4,08/24/2022 00:00:00,9.826003124562162
share_5,08/24/2022 00:00:00,9.84671626196213
share_1,08/25/2022 00:00:00,9.681350606734176
share_2,08/25/2022 00:00:00,10.087843280067906
share_3,08/25/2022 00:00:00,10.249432933501039
share_4,08/25/2022 00:00:00,9.75463010438267
share_5,08/25/2022 00:00:00,9.73074943193575
share_1,08/26/2022 00:00:00,9.589713500079895
share_2,08/26/2022 00:00:00,10.20227108973912
share_3,08/26/2022 00:00:00,10.444582429871508
share_4,08/26/2022 00:00:00,9.576309504207545
share_5,08/26/2022 00:00:00,9.822367928729516
share_1,08/29/2022 00:00:00,9.563378976867117
share_2,08/29/2022 00:00:00,10.454047201565855
share_3,08/29/2022 00:00:00,10.446408824300187
share_4,08/29/2022 00:00:00,9.7006364543339
share_5,08/29/2022 00:00:00,9.899545235386386
share_1,08/30/2022 00:00:00,9.740355859817104
share_2,08/30/2022 00:00:00,10.490201414308773
share_3,08/30/2022 00:00:00,10.247933529893308
share_4,08/30/2022 00:00:00,9.631692640236167
share_5,08/30/2022 00:00:00,9.872803848053483
share_1,08/31/2022 00:00:00,9.690869354481196
share_2,08/31/2022 00:00:00,10.490878601850657
share_3,08/31/2022 00:00:00,10.291938331545401
share_4,08/31/2022 00:00:00,9.741327086398693
share_5,08/31/2022 00:00:00,9.756034725766723
share_1,09/01/2022 00:00:00,9.578361538085778
share_2,09/01/2022 00:00:00,10.158794676616461
share_3,09/01/2022 00:00:00,10.07331924816384
share_4,09/01/2022 00:00:00,9.849086223054766
share_5,09/01/2022 00:00:00,9.62405177440911
share_1,09/02/2022 00:00:00,9.594663876640906
share_2,09/02/2022 00:00:00,9.97875272064501
share_3,09/02/2022 00:00:00,10.117419512768782
share_4,09/02/2022 00:00:00,9.85657087441208
share_5,09/02/2022 00:00:00,9.446723798594265
share_1,09/05/2022 00:00:00,9.49536483038811
share_2,09/05/2022 00:00:00,9.903479120219085
share_3,09/05/2022 00:00:00,9.974442397026273
share_4,09/05/2022 00:00:00,9.793778387525844
share_5,09/05/2022 00:00:00,9.400772781844026
share_1,09/06/2022 00:00:00,9.650958699499544
share_2,09/06/2022 00:00:00,10.091486032732805
share_3,09/06/2022 00:00:00,10.13060321959424
share_4,09/06/2022 00:00:00,9.95801350588906
share_5,09/06/2022 00:00:00,9.31326405978338
share_1,09/07/2022 00:00:00,9.548991837339214
share_2,09/07/2022 00:00:00,10.111088466924695
share_3,09/07/2022 00:00:00,10.077615670527559
share_4,09/07/2022 00:00:00,10.063415542629123
share_5,09/07/2022 00:00:00,9.316435588445716
share_1,09/08/2022 00:00:00,9.529190306216414
share_2,09/08/2022 00:00:00,9.95517817897116
share_3,09/08/2022 00:00:00,10.129408015229423
share_4,09/08/2022 00:00:00,9.951440117137835
share_5,09/08/2022 00:00:00,9.255377914059977
share_1,09/09/2022 00:00:00,9.605608696095628
share_2,09/09/2022 00:00:00,9.886314019874183
share_3,09/09/2022 00:00:00,10.08854536940438
share_4,09/09/2022 00:00:00,10.016451746214129
share_5,09/09/2022 00:00:00,9.24100525049623
share_1,09/12/2022 00:00:00,9.697675394603008
share_2,09/12/2022 00:00:00,9.664426106835556
share_3,09/12/2022 00:00:00,10.144690264513109
share_4,09/12/2022 00:00:00,10.011505212789313
share_5,09/12/2022 00:00:00,9.179982504819915
share_1,09/13/2022 00:00:00,9.592860151702073
share_2,09/13/2022 00:00:00,9.724685801142746
share_3,09/13/2022 00:00:00,10.132587404334245
share_4,09/13/2022 00:00:00,9.773453470315994
share_5,09/13/2022 00:00:00,9.218734509418095
share_1,09/14/2022 00:00:00,9.730968215150245
share_2,09/14/2022 00:00:00,9.777460900441499
share_3,09/14/2022 00:00:00,10.126090780836655
share_4,09/14/2022 00:00:00,9.861228678856591
share_5,09/14/2022 00:00:00,9.31062205561889
share_1,09/15/2022 00:00:00,9.83325032159039
share_2,09/15/2022 00:00:00,9.611901904767992
share_3,09/15/2022 00:00:00,9.921776778852067
share_4,09/15/2022 00:00:00,9.802930537156907
share_5,09/15/2022 00:00:00,9.515958061131764
share_1,09/16/2022 00:00:00,9.763743511912075
share_2,09/16/2022 00:00:00,9.485385314627845
share_3,09/16/2022 00:00:00,9.793051124855804
share_4,09/16/2022 00:00:00,9.795034315644081
share_5,09/16/2022 00:00:00,9.69935433568986
share_1,09/19/2022 00:00:00,9.839714339143423
share_2,09/19/2022 00:00:00,9.515106505707683
share_3,09/19/2022 00:00:00,9.848128484268042
share_4,09/19/2022 00:00:00,9.9541069893151
share_5,09/19/2022 00:00:00,9.807676801810983
share_1,09/20/2022 00:00:00,9.704026492897508
share_2,09/20/2022 00:00:00,9.674004787334722
share_3,09/20/2022 00:00:00,9.997006965328332
share_4,09/20/2022 00:00:00,10.15539955188779
share_5,09/20/2022 00:00:00,9.75441521229689
share_1,09/21/2022 00:00:00,9.681677363910788
share_2,09/21/2022 00:00:00,9.547592068334838
share_3,09/21/2022 00:00:00,9.869075434257672
share_4,09/21/2022 00:00:00,10.091704716855347
share_5,09/21/2022 00:00:00,9.676782613816277
share_1,09/22/2022 00:00:00,9.728291557802505
share_2,09/22/2022 00:00:00,9.662465645975795
share_3,09/22/2022 00:00:00,9.972976398505345
share_4,09/22/2022 00:00:00,10.11244430202286
share_5,09/22/2022 00:00:00,9.907084194091029
share_1,09/23/2022 00:00:00,9.663874280326223
share_2,09/23/2022 00:00:00,9.862564966441429
share_3,09/23/2022 00:00:00,10.057684687951364
share_4,09/23/2022 00:00:00,10.126128091131685
share_5,09/23/2022 00:00:00,9.899747636324916
share_1,09/26/2022 00:00:00,9.639501203827697
share_2,09/26/2022 00:00:00,9.957152170036599
share_3,09/26/2022 00:00:00,10.14195875557101
share_4,09/26/2022 00:00:00,10.351900617165894
share_5,09/26/2022 00:00:00,9.901381096710372
share_1,09/27/2022 00:00:00,9.903765377491316
share_2,09/27/2022 00:00:00,10.028469696951982
share_3,09/27/2022 00:00:00,10.21841513370975
share_4,09/27/2022 00:00:00,10.568047173532717
share_5,09/27/2022 00:00:00,9.823292512317291
share_1,09/28/2022 00:00:00,9.974019034577259
share_2,09/28/2022 00:00:00,10.046065912343602
share_3,09/28/2022 00:00:00,10.216826209679887
share_4,09/28/2022 00:00:00,10.775259940689791
share_5,09/28/2022 00:00:00,9.931885023604856
share_1,09/29/2022 00:00:00,10.068160147292478
share_2,09/29/2022 00:00:00,10.150660555794795
share_3,09/29/2022 00:00:00,10.386233329453793
share_4,09/29/2022 00:00:00,10.836986149075113
share_5,09/29/2022 00:00:00,10.108753339177335
share_1,09/30/2022 00:00:00,10.222456156678462
share_2,09/30/2022 00:00:00,10.26392122856615
share_3,09/30/2022 00:00:00,10.461189478220728
share_4,09/30/2022 00:00:00,10.761841585796809
share_5,09/30/2022 00:00:00,10.243439627790995
share_1,10/03/2022 00:00:00,10.165951401501616
share_2,10/03/2022 00:00:00,10.249029000548283
