Id,DateOfPrice,Value
share_1,06/22/2022 00:00:00,10
share_1,06/23/2022 00:00:00,10.013045292428654
share_1,06/24/2022 00:00:00,9.670247620821323
share_1,06/27/2022 00:00:00,9.698118774625536
share_1,06/28/2022 00:00:00,9.476563291609777
share_1,06/29/2022 00:00:00,9.465731054924738
share_1,06/30/2022 00:00:00,9.440844890040406
share_1,07/01/2022 00:00:00,9.422899294252776
share_1,07/04/2022 00:00:00,9.670829377622852
share_1,07/05/2022 00:00:00,9.628179819542002
share_1,07/06/2022 00:00:00,9.762952967472476
share_1,07/07/2022 00:00:00,9.73862502671792
share_1,07/08/2022 00:00:00,9.63447128978926
share_1,07/11/2022 00:00:00,9.48539223714545
share_1,07/12/2022 00:00:00,9.346763142246356
share_1,07/13/2022 00:00:00,9.353696120714124
share_1,07/14/2022 00:00:00,9.453612246134332
share_1,07/15/2022 00:00:00,9.300699947776593
share_1,07/18/2022 00:00:00,9.412426277929372
share_1,07/19/2022 00:00:00,9.645825115497944
share_1,07/20/2022 00:00:00,9.59382422639083
share_1,07/21/2022 00:00:00,9.848910625517327
share_1,07/22/2022 00:00:00,9.792574106195364
share_1,07/25/2022 00:00:00,9.696765792926644
share_1,07/26/2022 00:00:00,9.772836860876014
share_1,07/27/2022 00:00:00,9.975182969893254
share_1,07/28/2022 00:00:00,10.095362511743184
share_1,07/29/2022 00:00:00,10.328026340417706
share_1,08/01/2022 00:00:00,10.357536866181674
share_1,08/02/2022 00:00:00,10.261688385537141
share_1,08/03/2022 00:00:00,10.089476774341618
share_1,08/04/2022 00:00:00,10.19955390752041
share_1,08/05/2022 00:00:00,10.352555314790727
share_1,08/08/2022 00:00:00,10.468561857575095
share_1,08/09/2022 00:00:00,10.646604361302764
share_1,08/10/2022 00:00:00,10.779828557228322
share_1,08/11/2022 00:00:00,10.837302852621184
share_1,08/12/2022 00:00:00,10.706808791690722
share_1,08/15/2022 00:00:00,10.742730912903077
share_1,08/16/2022 00:00:00,10.579616668677476
share_1,08/17/2022 00:00:00,10.547230483025722
share_1,08/18/2022 00:00:00,10.630273608650581
share_1,08/19/2022 00:00:00,10.844635036322302
share_1,08/22/2022 00:00:00,10.78699671127457
share_1,08/23/2022 00:00:00,10.717063397185346
share_1,08/24/2022 00:00:00,10.787574418838735
share_1,08/25/2022 00:00:00,10.988709916165426
share_1,08/26/2022 00:00:00,10.97155415840878
share_1,08/29/2022 00:00:00,11.065183682384331
share_1,08/30/2022 00:00:00,10.84174642515249
share_1,08/31/2022 00:00:00,10.575141639401899
share_1,09/01/2022 00:00:00,10.646852400281652
share_1,09/02/2022 00:00:00,10.687424790427151
share_1,09/05/2022 00:00:00,10.882394217719423
share_1,09/06/2022 00:00:00,10.797739453139016
share_1,09/07/2022 00:00:00,10.53881074850431
share_1,09/08/2022 00:00:00,10.65784508484082
share_1,09/09/2022 00:00:00,10.543255444593544
share_1,09/12/2022 00:00:00,10.524916878609782
share_1,09/13/2022 00:00:00,10.377214440646734
share_1,09/14/2022 00:00:00,10.433652847543003
share_1,09/15/2022 00:00:00,10.330453812368686
share_1,09/16/2022 00:00:00,10.232608398607793
share_1,09/19/2022 00:00:00,10.108178829487304
share_1,09/20/2022 00:00:00,10.201956880575057
share_1,09/21/2022 00:00:00,10.41741755818789
share_1,09/22/2022 00:00:00,10.41643563874022
share_1,09/23/2022 00:00:00,10.381458326169712
share_1,09/26/2022 00:00:00,10.354931814218824
share_1,09/27/2022 00:00:00,10.698203901311238
share_1,09/28/2022 00:00:00,10.941542572265842
share_1,09/29/2022 00:00:00,10.933076688387931
